Plant ID,NERC Region,Quantity,Elec_Quantity,MMBtuPer_Unit,Tot_MMBtu,Elec_MMBtu,Netgen,Nameplate Capacity (MW),Operating Time,Gross Load (MW-h),Steam Load (1000lb),SO2 (tons),Avg. NOx Rate (lb/MMBtu),NOx (tons),CO2 (short tons),Heat Input (MMBtu),EPA Region
56329,HICC,13164.0,13164.0,5.301,69782.0,69782.0,4904.0,113.0,,,,,,,,,
56333,RFC,0.0,0.0,0.0,332390.0,332390.0,35668.0,80.0,,,,,,,,,
56335,SPP,0.0,0.0,0.0,433846.0,433846.0,46555.0,151.0,,,,,,,,,
56336,WECC,0.0,0.0,0.0,219462.0,219462.0,23550.0,90.0,,,,,,,,,
56337,TRE,0.0,0.0,0.0,633487.0,633487.0,67978.0,241.0,,,,,,,,,
56338,RFC,0.0,0.0,0.0,388463.0,388463.0,41685.0,198.0,,,,,,,,,
56347,MRO,0.0,0.0,0.0,134352.0,134352.0,14417.0,67.7,,,,,,,,,
56349,TRE,360195.0,360195.0,2.116,381087.0,381087.0,42387.0,573.0,545.82,43393.4,,0.118,0.1821,5.435,23182.865,390095.542,6.0
56350,TRE,2092365.0,2092365.0,2.05,2144674.0,2144674.0,256875.0,580.1,2934.79,267582.93,,0.657,0.056,14.855,130181.736,2190547.396,6.0
56351,SPP,0.0,0.0,0.0,340805.0,340805.0,36571.0,148.5,,,,,,,,,
56355,MRO,0.0,0.0,0.0,397390.0,397390.0,42643.0,199.7,,,,,,,,,
56357,MRO,0.0,0.0,0.0,129748.0,129748.0,13923.0,49.5,,,,,,,,,
56359,WECC,0.0,0.0,0.0,242657.0,242657.0,26039.0,75.0,,,,,,,,,
56360,WECC,0.0,0.0,0.0,235454.0,235454.0,25266.0,100.5,,,,,,,,,
56361,WECC,0.0,0.0,0.0,467758.0,467758.0,50194.0,199.0,,,,,,,,,
56362,WECC,0.0,0.0,0.0,399245.0,399245.0,42842.0,150.0,,,,,,,,,
56369,RFC,0.0,0.0,0.0,43986.0,43986.0,4720.0,34.5,,,,,,,,,
56371,WECC,0.0,0.0,0.0,584059.0,584059.0,62674.0,300.5,,,,,,,,,
56372,TRE,0.0,0.0,0.0,214495.0,214495.0,23017.0,80.5,,,,,,,,,
56377,WECC,0.0,0.0,0.0,325578.0,325578.0,34937.0,135.0,,,,,,,,,
56379,MRO,0.0,0.0,0.0,252797.0,252797.0,27127.0,99.0,,,,,,,,,
56380,SPP,0.0,0.0,0.0,214561.0,214561.0,23024.0,120.0,,,,,,,,,
56383,MRO,0.0,0.0,0.0,132637.0,132637.0,14233.0,80.0,,,,,,,,,
56386,MRO,0.0,0.0,0.0,54591.0,54591.0,5858.0,29.7,,,,,,,,,
56391,RFC,0.0,0.0,0.0,246907.0,246907.0,26495.0,145.2,,,,,,,,,
56392,MRO,0.0,0.0,0.0,121883.0,121883.0,13079.0,50.6,,,,,,,,,
56394,TRE,0.0,0.0,0.0,0.0,0.0,0.0,124.2,,,,,,,,,
56395,TRE,0.0,0.0,0.0,429177.0,429177.0,46054.0,200.0,,,,,,,,,
56397,,,,,,,,,2.1,91.4,,0.0,0.0713,0.03,53.97,907.86,3.0
56400,FRCC,1205747.0,1205747.0,2.044,1232273.0,1232273.0,172463.0,411.4,729.37,177278.41,,0.369,0.0054,3.253,73047.914,1229172.444,4.0
56405,WECC,2542.0,2542.0,1.036,157590.0,157590.0,16835.0,75.7,,,,,,,,,
56407,FRCC,11247780.0,11247780.0,6.772,11458252.0,11458252.0,1530104.001,4263.0,4795.39,1652768.8,,3.283,0.1097,46.743,649093.622,10913499.069,4.0
56416,MRO,0.0,0.0,0.0,99769.0,99769.0,10706.0,69.0,,,,,,,,,
56424,MRO,0.0,0.0,0.0,200899.0,200899.0,21558.0,98.9,,,,,,,,,
56432,SPP,0.0,0.0,0.0,553008.0,553008.0,59342.0,161.0,,,,,,,,,
56433,WECC,0.0,0.0,0.0,243953.0,243953.0,26178.0,135.0,,,,,,,,,
56445,WECC,16896.0,16896.0,1.12,18924.0,18924.0,1624.0,394.0,16.38,1635.6,,0.005,0.1162,0.402,1077.155,18125.38,8.0
56446,WECC,0.0,0.0,0.0,109908.0,109908.0,11794.0,38.0,,,,,,,,,
56448,NPCC,0.0,0.0,0.0,95715.0,95715.0,10271.0,42.0,,,,,,,,,
56449,HICC,0.0,0.0,0.0,83442.0,83442.0,8954.0,30.0,,,,,,,,,
56450,RFC,0.0,0.0,0.0,141509.0,141509.0,15185.0,80.0,,,,,,,,,
56451,RFC,0.0,0.0,0.0,101763.0,101763.0,10920.0,80.0,,,,,,,,,
56456,SERC,113134.0,113134.0,23.11,1908212.0,1908212.0,189061.998,720.0,438.38,207560.78,,124.595,0.0702,72.264,205035.446,1998396.785,6.0
56457,TRE,0.0,0.0,0.0,238371.0,238371.0,25579.0,84.0,,,,,,,,,
56458,SPP,2153265.0,2153265.0,2.116,2278155.0,2278155.0,305290.0,658.4,1385.8,310851.04,,1.559,0.0156,7.922,137256.294,2309600.979,6.0
56459,MRO,0.0,0.0,0.0,391090.0,391090.0,41967.0,150.0,,,,,,,,,
56460,WECC,0.0,0.0,0.0,231186.0,231186.0,24808.0,75.0,,,,,,,,,
56466,WECC,0.0,0.0,0.0,390913.0,390913.0,41948.0,210.6,,,,,,,,,
56467,WECC,716761.0,716761.0,2.084,746865.0,746865.0,98420.0,655.0,415.58,102070.86,,0.219,0.0191,2.858,43449.653,731111.811,9.0
56468,WECC,0.0,0.0,0.0,881633.0,881633.0,94606.0,297.5,,,,,,,,,
56470,RFC,0.0,0.0,0.0,32337.0,32337.0,3470.0,26.0,,,,,,,,,
56471,,,,,,,,,2.83,132.44,,0.0,0.0185,0.009,77.855,1309.736,9.0
56472,,,,,,,,,4.06,187.03,,0.001,0.0138,0.01,106.336,1788.808,9.0
56473,,,,,,,,,2.83,126.16,,0.0,0.018,0.009,73.024,1227.735,9.0
56474,,,,,,,,,3.1,143.95,,0.0,0.015,0.008,83.69,1407.59,9.0
56475,,,,,,,,,0.53,15.38,,0.0,0.0325,0.003,9.819,164.998,9.0
56476,WECC,223895.0,223895.0,2.084,233298.0,233298.0,30335.0,619.7,165.21,31195.31,,0.071,0.0722,1.69,14046.461,236360.099,9.0
56479,TRE,0.0,0.0,0.0,127484.0,127484.0,13680.0,90.0,,,,,,,,,
56480,,,,,,,,,43.48,657.8,,0.002,0.1784,0.344,471.653,7854.874,5.0
56482,,,,,,,,,209.9,6811.21,,0.123,0.2385,3.812,4166.667,70117.883,9.0
56483,TRE,0.0,0.0,0.0,454413.0,454413.0,48762.0,200.0,,,,,,,,,
56484,TRE,0.0,0.0,0.0,596724.0,596724.0,64033.0,232.5,,,,,,,,,
56485,WECC,0.0,0.0,0.0,1295919.0,1295919.0,139062.0,449.7,,,,,,,,,
56487,WECC,0.0,0.0,0.0,539318.0,539318.0,57873.0,204.0,,,,,,,,,
56488,SPP,0.0,0.0,0.0,256403.0,256403.0,27514.0,100.8,,,,,,,,,
56493,SERC,0.0,0.0,0.0,28302.0,28302.0,3037.0,27.0,,,,,,,,,
56494,MRO,0.0,0.0,0.0,219966.0,219966.0,23604.0,100.6,,,,,,,,,
56495,RFC,0.0,0.0,0.0,288852.0,288852.0,30996.0,264.0,,,,,,,,,
56501,MRO,0.0,0.0,0.0,581720.0,581720.0,62423.0,286.4,,,,,,,,,
56502,SPP,344470.0,344470.0,1.033,355838.0,355838.0,31237.0,730.2,629.73,33211.85,,0.107,0.5041,11.12,20929.048,352155.131,7.0
56505,SPP,78728.0,78728.0,1.05,82664.0,82664.0,7425.0,224.3,212.0,7508.0,,0.024,0.3194,4.456,4830.7,81821.8,6.0
56506,TRE,0.0,0.0,0.0,358791.0,358791.0,38501.0,130.5,,,,,,,,,
56532,WECC,1199685.0,1199685.0,2.078,1246473.0,1246473.0,171524.0,712.4,779.65,168492.11,,0.374,0.021,3.347,74127.173,1247363.713,9.0
56536,SERC,0.0,0.0,0.0,70209.0,70209.0,7534.0,50.4,,,,,,,,,
56537,SERC,0.0,0.0,0.0,64124.0,64124.0,6881.0,50.4,,,,,,,,,
56541,WECC,0.0,0.0,0.0,114614.0,114614.0,12299.0,30.0,,,,,,,,,
56555,SERC,0.0,0.0,0.0,67218.0,67218.0,7213.0,56.7,,,,,,,,,
56556,,,,,,,,,16.67,282.99,,0.0,1.6859,0.247,204.502,3446.78,4.0
56560,SPP,0.0,0.0,0.0,209528.0,209528.0,22484.0,79.8,,,,,,,,,
56563,WECC,0.0,0.0,0.0,399291.0,399291.0,42847.0,199.5,,,,,,,,,
56564,SPP,72143.0,72143.0,18.866,1031376.0,1031376.0,108739.997,609.0,277.01,116076.83,,36.275,0.0531,20.533,111192.269,1060186.464,6.0
56565,SPP,2009735.0,2009735.0,1.03,2070027.0,2070027.0,284944.0,624.0,,,,,,,,,
56569,,,,,,,,,300.6,11250.66,,0.033,0.0204,0.318,6533.962,109940.632,9.0
56573,MRO,0.0,0.0,0.0,127195.0,127195.0,13649.0,48.0,,,,,,,,,
56575,NPCC,0.0,0.0,0.0,29523.0,29523.0,3168.0,20.0,,,,,,,,,
56592,TRE,0.0,0.0,0.0,366600.0,366600.0,39339.0,126.5,,,,,,,,,
56593,TRE,0.0,0.0,0.0,555673.0,555673.0,59628.0,209.0,,,,,,,,,
56594,NPCC,0.0,0.0,0.0,49950.0,49950.0,5360.0,34.5,,,,,,,,,
56596,,,,,,,,,581.64,62642.2,,16.041,0.0481,12.642,67689.944,645401.544,8.0
56602,TRE,0.0,0.0,0.0,144109.0,144109.0,15464.0,63.0,,,,,,,,,
56603,,,,,,,,,439.87,29258.86,,0.109,0.0724,4.905,21762.609,366220.936,6.0
56604,,,,,,,,,199.4,11407.45,,0.045,0.0884,2.494,8866.447,149189.998,6.0
56605,MRO,0.0,0.0,0.0,357318.0,357318.0,38343.0,159.0,,,,,,,,,
56606,,,,,,,,,70.29,2968.95,,0.009,0.0921,1.293,1758.349,29584.91,8.0
56607,MRO,0.0,0.0,0.0,352202.0,352202.0,37794.0,115.5,,,,,,,,,
56608,MRO,0.0,0.0,0.0,454534.0,454534.0,48775.0,162.0,,,,,,,,,
56609,WECC,159239.0,159239.0,19.86,2488829.0,2488829.0,239998.005,483.7,650.58,263608.48,,73.115,0.0445,52.433,261323.028,2491648.08,8.0
56610,MRO,330169.0,330169.0,2.128,351300.0,351300.0,46851.0,324.0,273.96,48494.62,,0.113,0.0158,2.173,22376.087,376514.254,8.0
56611,TRE,159027.0,159027.0,17.25,2743216.0,2743216.0,278773.0,1008.0,563.27,300607.82,,126.993,0.0398,62.135,318625.182,3060263.285,6.0
56613,WECC,0.0,0.0,0.0,383318.0,383318.0,41133.0,201.0,,,,,,,,,
56614,RFC,0.0,0.0,0.0,420007.0,420007.0,45070.0,198.0,,,,,,,,,
56616,WECC,18373.0,18373.0,16.98,293113.0,293113.0,16350.0,27.2,,,,,,,,,
56617,MRO,0.0,0.0,0.0,489238.0,489238.0,52499.0,205.5,,,,,,,,,
56618,NPCC,0.0,0.0,0.0,114540.0,114540.0,12291.0,100.5,,,,,,,,,
56619,NPCC,0.0,0.0,0.0,102602.0,102602.0,11010.0,81.0,,,,,,,,,
56620,NPCC,0.0,0.0,0.0,108687.0,108687.0,11663.0,100.5,,,,,,,,,
56621,SPP,0.0,0.0,0.0,214384.0,214384.0,23005.0,94.5,,,,,,,,,
56622,RFC,0.0,0.0,0.0,119665.0,119665.0,12841.0,72.0,,,,,,,,,
56623,WECC,0.0,0.0,0.0,261771.0,261771.0,28090.0,100.7,,,,,,,,,
56629,,,,,,,,,24.44,2185.22,,0.005,0.0307,0.208,1014.825,17077.811,1.0
56630,MRO,0.0,0.0,0.0,36950.0,36950.0,3965.0,25.0,,,,,,,,,
56633,NPCC,0.0,0.0,0.0,33539.0,33539.0,3599.0,37.5,,,,,,,,,
56634,NPCC,0.0,0.0,0.0,81942.0,81942.0,8793.0,87.5,,,,,,,,,
56635,RFC,0.0,0.0,0.0,70899.0,70899.0,7608.0,52.8,,,,,,,,,
56638,TRE,0.0,0.0,0.0,405675.0,405675.0,43532.0,170.2,,,,,,,,,
56640,RFC,0.0,0.0,0.0,277790.0,277790.0,29809.0,150.0,,,,,,,,,
56644,TRE,0.0,0.0,0.0,345754.0,345754.0,37102.0,120.0,,,,,,,,,
56645,MRO,0.0,0.0,0.0,196705.0,196705.0,21108.0,100.0,,,,,,,,,
56647,MRO,0.0,0.0,0.0,114288.0,114288.0,12264.0,54.0,,,,,,,,,
56648,SPP,0.0,0.0,0.0,265927.0,265927.0,28536.0,79.5,,,,,,,,,
56649,TRE,0.0,0.0,0.0,295813.0,295813.0,31743.0,101.2,,,,,,,,,
56650,MRO,0.0,0.0,0.0,153558.0,153558.0,16478.0,51.0,,,,,,,,,
56651,RFC,0.0,0.0,0.0,73872.0,73872.0,7927.0,70.0,,,,,,,,,
56654,WECC,0.0,0.0,0.0,166111.0,166111.0,17825.0,101.2,,,,,,,,,
56659,RFC,0.0,0.0,0.0,221746.0,221746.0,23795.0,90.0,,,,,,,,,
56661,TRE,0.0,0.0,0.0,672040.0,672040.0,72115.0,283.2,,,,,,,,,
56665,SPP,0.0,0.0,0.0,360888.0,360888.0,38726.0,132.0,,,,,,,,,
56666,WECC,0.0,0.0,0.0,223665.0,223665.0,24001.0,97.8,,,,,,,,,
56669,MRO,0.0,0.0,0.0,504717.0,504717.0,54160.0,180.0,,,,,,,,,
56671,RFC,218808.0,218808.0,22.979,4152056.0,4152056.0,483586.004,807.5,743.93,536816.62,,190.282,0.062,143.417,477554.343,4654531.148,3.0
56673,TRE,0.0,0.0,0.0,113254.0,113254.0,12153.0,59.8,,,,,,,,,
56674,TRE,20581.0,20581.0,1.03,21198.0,21198.0,1895.0,242.0,77.96,1904.53,,0.005,0.0541,0.101,1136.171,19116.686,6.0
56677,MRO,0.0,0.0,0.0,138788.0,138788.0,14893.0,75.0,,,,,,,,,
56679,RFC,0.0,0.0,0.0,209566.0,209566.0,22488.0,130.5,,,,,,,,,
56699,RFC,0.0,0.0,0.0,17660.0,17660.0,1895.0,29.4,,,,,,,,,
56700,RFC,0.0,0.0,0.0,48077.0,48077.0,5159.0,37.8,,,,,,,,,
56702,WECC,0.0,0.0,0.0,403858.0,403858.0,43337.0,136.3,,,,,,,,,
56708,TRE,1017608.0,1017608.0,1.024,1042031.0,1042031.0,77918.0,310.0,,,,,,,,,
56750,MRO,0.0,0.0,0.0,111045.0,111045.0,11916.0,50.0,,,,,,,,,
56752,WECC,0.0,0.0,0.0,92118.0,92118.0,9885.0,61.0,,,,,,,,,
56753,WECC,0.0,0.0,0.0,117559.0,117559.0,12615.0,80.0,,,,,,,,,
56754,TRE,0.0,0.0,0.0,355902.0,355902.0,38191.0,149.6,,,,,,,,,
56763,TRE,0.0,0.0,0.0,1598059.0,1598059.0,171484.0,662.5,,,,,,,,,
56765,MRO,0.0,0.0,0.0,256077.0,256077.0,27479.0,160.0,,,,,,,,,
56767,SERC,0.0,0.0,0.0,195811.0,195811.0,21012.0,146.0,,,,,,,,,
56770,RFC,0.0,0.0,0.0,100114.0,100114.0,10743.0,102.0,,,,,,,,,
56771,TRE,0.0,0.0,0.0,139934.0,139934.0,15016.0,60.0,,,,,,,,,
56773,TRE,0.0,0.0,0.0,470759.0,470759.0,50516.0,150.0,,,,,,,,,
56774,TRE,0.0,0.0,0.0,432802.0,432802.0,46443.0,169.5,,,,,,,,,
56775,TRE,0.0,0.0,0.0,353889.0,353889.0,37975.0,120.0,,,,,,,,,
56777,RFC,0.0,0.0,0.0,1132203.0,1132203.0,121494.0,600.3,,,,,,,,,
56779,TRE,0.0,0.0,0.0,282897.0,282897.0,30357.0,150.0,,,,,,,,,
56782,MRO,0.0,0.0,0.0,66053.0,66053.0,7088.0,30.0,,,,,,,,,
56783,TRE,0.0,0.0,0.0,321440.0,321440.0,34493.0,121.9,,,,,,,,,
56784,SPP,0.0,0.0,0.0,346303.0,346303.0,37161.0,201.0,,,,,,,,,
56786,MRO,134802.0,82259.0,15.1,492694.0,300654.0,20634.0,106.2,,,,,,,,,
56787,SERC,641682.0,579198.0,1.04,667349.0,602366.0,52963.0,83.9,,,,,,,,,
56789,WECC,0.0,0.0,0.0,199194.0,199194.0,21375.0,98.7,,,,,,,,,
56790,WECC,0.0,0.0,0.0,237457.0,237457.0,25481.0,108.0,,,,,,,,,
56791,WECC,0.0,0.0,0.0,177974.0,177974.0,19098.0,45.0,,,,,,,,,
56792,MRO,0.0,0.0,0.0,100664.0,100664.0,10802.0,50.4,,,,,,,,,
56793,MRO,0.0,0.0,0.0,206714.0,206714.0,22182.0,99.0,,,,,,,,,
56794,MRO,0.0,0.0,0.0,107122.0,107122.0,11495.0,49.5,,,,,,,,,
56795,TRE,0.0,0.0,0.0,494550.0,494550.0,53069.0,201.6,,,,,,,,,
56796,RFC,0.0,0.0,0.0,56361.0,56361.0,6048.0,50.4,,,,,,,,,
56797,MRO,0.0,0.0,0.0,607571.0,607571.0,65197.0,300.0,,,,,,,,,
56798,NPCC,2544955.0,2544955.0,7.722,2684438.0,2684438.0,379786.005,693.0,1355.94,388625.34,,0.812,0.0222,10.42,162383.234,2698479.103,1.0
56799,FRCC,336243.0,336243.0,1.047,352046.0,352046.0,31973.0,380.8,230.85,32752.58,,0.105,0.061,4.83,20659.776,347629.074,4.0
56803,WECC,399300.0,399300.0,1.041,415671.0,415671.0,44536.0,432.0,546.05,46955.74,,0.125,0.0856,2.436,24764.035,416703.773,9.0
56804,SPP,0.0,0.0,0.0,339594.0,339594.0,36441.0,123.0,,,,,,,,,
56805,RFC,0.0,0.0,0.0,193891.0,193891.0,20806.0,100.5,,,,,,,,,
56806,TRE,838238.0,838238.0,1.035,867576.0,867576.0,110477.0,535.5,548.1,73955.68,,0.25,0.052,7.419,49606.694,834730.399,6.0
56807,SERC,2436442.0,2436442.0,6.89,2584127.0,2584127.0,359645.006,559.0,1458.22,369084.41,,0.766,0.0148,9.106,151639.659,2551383.544,3.0
56808,RFC,164358.0,164358.0,32.53,2497764.0,2497764.0,249969.005,668.0,981.68,,1783968.59,6.996,0.1156,74.089,264162.319,2573628.973,3.0
56809,MRO,0.0,0.0,0.0,346275.0,346275.0,37158.0,150.0,,,,,,,,,
56810,MRO,0.0,0.0,0.0,293940.0,293940.0,31542.0,174.8,,,,,,,,,
56811,MRO,0.0,0.0,0.0,310621.0,310621.0,33332.0,153.0,,,,,,,,,
56812,WECC,0.0,0.0,0.0,822448.0,822448.0,88255.0,280.0,,,,,,,,,
56818,SPP,0.0,0.0,0.0,213237.0,213237.0,22882.0,99.0,,,,,,,,,
56819,SPP,0.0,0.0,0.0,86816.0,86816.0,9316.0,50.0,,,,,,,,,
56823,TRE,0.0,0.0,0.0,381128.0,381128.0,40898.0,165.6,,,,,,,,,
56829,NPCC,0.0,0.0,0.0,193220.0,193220.0,20734.0,132.0,,,,,,,,,
56831,MRO,0.0,0.0,0.0,192475.0,192475.0,20654.0,99.0,,,,,,,,,
56832,WECC,0.0,0.0,0.0,58411.0,58411.0,6268.0,64.0,,,,,,,,,
56833,MRO,0.0,0.0,0.0,128910.0,128910.0,13833.0,30.0,,,,,,,,,
56841,WECC,0.0,0.0,0.0,250075.0,250075.0,26835.0,144.0,,,,,,,,,
56842,WECC,0.0,0.0,0.0,159672.0,159672.0,17134.0,103.3,,,,,,,,,
56843,WECC,0.0,0.0,0.0,234820.0,234820.0,25198.0,123.6,,,,,,,,,
56847,NPCC,29494.0,29494.0,19.9,438835.0,438835.0,22076.0,43.0,,,,,,,,,
56854,WECC,0.0,0.0,0.0,249824.0,249824.0,26808.0,97.0,,,,,,,,,
56855,WECC,0.0,0.0,0.0,249470.0,249470.0,26770.0,103.0,,,,,,,,,
56856,SERC,0.0,0.0,0.0,180975.0,180975.0,19420.0,100.5,,,,,,,,,
56857,NPCC,0.0,0.0,0.0,329706.0,329706.0,35380.0,215.0,,,,,,,,,
56858,WECC,0.0,0.0,0.0,315411.0,315411.0,33846.0,100.7,,,,,,,,,
56872,SERC,0.0,0.0,0.0,246301.0,246301.0,26430.0,105.0,,,,,,,,,
56874,WECC,0.0,0.0,0.0,417137.0,417137.0,44762.0,150.0,,,,,,,,,
56876,MRO,0.0,0.0,0.0,200098.0,200098.0,21472.0,100.5,,,,,,,,,
56878,RFC,0.0,0.0,0.0,151685.0,151685.0,16277.0,106.0,,,,,,,,,
56879,SPP,0.0,0.0,0.0,106842.0,106842.0,11465.0,50.0,,,,,,,,,
56880,MRO,0.0,0.0,0.0,142581.0,142581.0,15300.0,30.0,,,,,,,,,
56901,NPCC,0.0,0.0,0.0,104606.0,104606.0,11225.0,97.5,,,,,,,,,
56902,NPCC,0.0,0.0,0.0,141900.0,141900.0,15227.0,126.0,,,,,,,,,
56904,NPCC,0.0,0.0,0.0,132246.0,132246.0,14191.0,106.5,,,,,,,,,
56905,SPP,0.0,0.0,0.0,195149.0,195149.0,20941.0,114.0,,,,,,,,,
56908,,,,,,,,,1497.49,20722.31,,0.077,0.0908,2.135,14975.33,251976.443,8.0
56912,MRO,0.0,0.0,0.0,125341.0,125341.0,13450.0,40.5,,,,,,,,,
56913,MRO,0.0,0.0,0.0,55867.0,55867.0,5995.0,50.0,,,,,,,,,
56914,,,,,,,,,67.63,2028.11,,0.007,0.0629,0.118,1268.576,21342.769,9.0
56917,WECC,0.0,0.0,0.0,580769.0,580769.0,62321.0,199.9,,,,,,,,,
56919,MRO,0.0,0.0,0.0,389804.0,389804.0,41829.0,148.5,,,,,,,,,
56920,TRE,0.0,0.0,0.0,418293.0,418293.0,44886.0,142.5,,,,,,,,,
56921,TRE,0.0,0.0,0.0,320313.0,320313.0,34372.0,115.5,,,,,,,,,
56923,MRO,0.0,0.0,0.0,354057.0,354057.0,37993.0,150.0,,,,,,,,,
56924,MRO,0.0,0.0,0.0,315728.0,315728.0,33880.0,150.0,,,,,,,,,
56925,MRO,0.0,0.0,0.0,365594.0,365594.0,39231.0,200.0,,,,,,,,,
56929,FRCC,0.0,0.0,0.0,51590.0,51590.0,5536.0,25.0,,,,,,,,,
56930,FRCC,0.0,0.0,0.0,16895.0,16895.0,1813.0,10.0,,,,,,,,,
56941,RFC,0.0,0.0,0.0,414146.0,414146.0,44441.0,210.0,,,,,,,,,
56942,MRO,0.0,0.0,0.0,248771.0,248771.0,26695.0,129.0,,,,,,,,,
56945,WECC,0.0,0.0,0.0,268555.0,268555.0,28818.0,100.0,,,,,,,,,
56947,MRO,0.0,0.0,0.0,159066.0,159066.0,17069.0,81.0,,,,,,,,,
56948,WECC,77544.0,77544.0,1.06,82197.0,82197.0,8098.72,726.0,224.77,8260.13,,0.023,0.4361,0.487,4704.054,79148.603,9.0
56952,WECC,0.0,0.0,0.0,191384.0,191384.0,20537.0,72.0,,,,,,,,,
56953,NPCC,0.0,0.0,0.0,127819.0,127819.0,13716.0,112.0,,,,,,,,,
56956,TRE,0.0,0.0,0.0,315961.0,315961.0,33905.0,180.0,,,,,,,,,
56959,TRE,0.0,0.0,0.0,144864.0,144864.0,15545.0,58.8,,,,,,,,,
56960,WECC,0.0,0.0,0.0,45262.0,45262.0,4857.0,29.4,,,,,,,,,
56961,TRE,0.0,0.0,0.0,543875.0,543875.0,58362.0,188.5,,,,,,,,,
56963,RFC,1688244.0,1688244.0,2.076,1752397.0,1752397.0,246341.0,754.0,796.88,250461.96,,0.517,0.0176,5.842,101974.389,1715916.508,2.0
56964,RFC,799925.0,799925.0,6.732,825528.0,825528.0,85508.0,512.0,1551.45,87287.95,,0.233,0.1244,3.234,49182.308,827561.526,2.0
56979,TRE,0.0,0.0,0.0,545245.0,545245.0,58509.0,199.5,,,,,,,,,
56980,RFC,0.0,0.0,0.0,68094.0,68094.0,7307.0,52.5,,,,,,,,,
56981,TRE,0.0,0.0,0.0,720657.0,720657.0,77332.0,249.0,,,,,,,,,
56982,WECC,0.0,0.0,0.0,182513.0,182513.0,19585.0,63.9,,,,,,,,,
56983,TRE,0.0,0.0,0.0,410381.0,410381.0,44037.0,180.0,,,,,,,,,
56984,TRE,0.0,0.0,0.0,512070.0,512070.0,54949.0,197.0,,,,,,,,,
56985,SPP,0.0,0.0,0.0,373235.0,373235.0,40051.0,148.5,,,,,,,,,
56989,NPCC,0.0,0.0,0.0,103096.0,103096.0,11063.0,57.0,,,,,,,,,
56990,NPCC,0.0,0.0,0.0,98138.0,98138.0,10531.0,60.0,,,,,,,,,
56991,NPCC,0.0,0.0,0.0,41069.0,41069.0,4407.0,25.5,,,,,,,,,
56994,MRO,0.0,0.0,0.0,202800.0,202800.0,21762.0,100.5,,,,,,,,,
56998,WECC,999790.0,999790.0,1.986,992792.0,992792.0,124568.0,400.0,2894.22,103287.17,,0.302,0.0377,2.131,59920.02,1008218.535,8.0
57001,,,,,,,,,5.68,189.07,,0.001,0.0196,0.019,116.848,1963.916,9.0
57002,NPCC,0.0,0.0,0.0,206621.0,206621.0,22172.0,148.0,,,,,,,,,
57027,WECC,19737.0,19737.0,1.026,20250.0,20250.0,1965.0,200.0,48.16,2055.45,,0.006,0.0839,0.105,1199.067,20177.06,9.0
57028,WECC,522027.0,522027.0,1.0,522027.0,522027.0,70261.0,318.5,298.94,76872.08,,0.151,0.0143,2.384,29931.845,503666.467,10.0
57029,SERC,122647.0,122647.0,6.845,128524.0,128524.0,12109.0,736.0,70.44,12132.01,,0.039,0.1859,1.925,7528.649,125598.945,4.0
57031,MRO,0.0,0.0,0.0,122517.0,122517.0,13147.0,49.5,,,,,,,,,
57032,MRO,0.0,0.0,0.0,123971.0,123971.0,13303.0,48.0,,,,,,,,,
57033,MRO,0.0,0.0,0.0,119553.0,119553.0,12829.0,40.5,,,,,,,,,
57036,ASCC,567905.0,567905.0,1.0,567905.0,567905.0,74369.0,203.9,,,,,,,,,
57037,SERC,2566226.0,2566226.0,2.132,2735597.0,2735597.0,360401.0,840.0,1398.25,368847.25,,0.85,0.0271,17.634,168415.15,2833845.35,4.0
57038,MRO,0.0,0.0,0.0,198485.0,198485.0,21299.0,79.5,,,,,,,,,
57039,WECC,0.0,0.0,0.0,53743.0,53743.0,5767.0,29.7,,,,,,,,,
57040,WECC,0.0,0.0,0.0,174070.0,174070.0,18679.0,103.3,,,,,,,,,
57044,RFC,0.0,0.0,0.0,124278.0,124278.0,13336.0,100.5,,,,,,,,,
57045,MRO,0.0,0.0,0.0,69389.0,69389.0,7446.0,25.0,,,,,,,,,
57047,MRO,0.0,0.0,0.0,495193.0,495193.0,53138.0,201.0,,,,,,,,,
57049,WECC,0.0,0.0,0.0,174349.0,174349.0,18709.02,106.5,,,,,,,,,
57050,WECC,0.0,0.0,0.0,172587.0,172587.0,18519.93,103.5,,,,,,,,,
57068,NPCC,520.0,520.0,5.545,2883.0,2883.0,296.0,242.0,,,,,,,,,
57070,NPCC,1137.0,1137.0,6.8,5217.0,5217.0,532.0,242.0,,,,,,,,,
57073,WECC,0.0,0.0,0.0,0.0,0.0,0.0,133.4,0.0,,,,,,,,9.0
57074,WECC,51798.0,51798.0,1.036,282416.0,282416.0,26006.0,133.0,407.0,,,0.015,0.011,0.298,3187.9,54046.0,9.0
57075,WECC,26042.0,26042.0,1.037,182382.0,182382.0,17430.0,133.4,248.0,,,0.007,0.011,0.149,1602.2,27151.0,9.0
57078,NPCC,0.0,0.0,0.0,20856.0,20856.0,2238.0,15.0,,,,,,,,,
57079,WECC,0.0,0.0,0.0,314992.0,314992.0,33801.0,203.5,,,,,,,,,
57080,NPCC,0.0,0.0,0.0,54237.0,54237.0,5820.0,40.0,,,,,,,,,
57082,HICC,0.0,0.0,0.0,55131.0,55131.0,5916.0,31.0,,,,,,,,,
57083,NPCC,0.0,0.0,0.0,67684.0,67684.0,7263.0,34.5,,,,,,,,,
